year,nest_box,clutch_number,location,nest_code,clutch_size
2000,MC80,1,MC,MC2000M80,5
2001,MC01,1,MC,MC2001M01,5
2001,MC02,1,MC,MC2001M02,7
2001,MC03,1,MC,MC2001M03,6
2001,MC04,1,MC,MC2001M04,5
2001,MC05,2,MC,MC2001M05,4
2001,MC06,1,MC,MC2001M06,5
2001,MC07,1,MC,MC2001M07,5
2001,MC08,1,MC,MC2001M08,5
2001,MC09,2,MC,MC2001M09,6
2001,MC10,1,MC,MC2001M10,5
2001,MC12,1,MC,MC2001M12,6
2001,MC14,1,MC,MC2001M14,6
2001,MC15,1,MC,MC2001M15,6
2001,MC16,2,MC,MC2001M16,4
2001,MC17,2,MC,MC2001M17,5
2001,MC18,1,MC,MC2001M18,4
2001,MC19,1,MC,MC2001M19,5
2001,MC20,1,MC,MC2001M20,4
2001,MC21,1,MC,MC2001M21,5
2001,MC22,1,MC,MC2001M22,7
2001,MC23,2,MC,MC2001M23,6
2001,MC24,1,MC,MC2001M24,4
2001,MC25,1,MC,MC2001M25,7
2001,MC26B,1,MC,MC2001M26B,6
2001,MC27,1,MC,MC2001M27,5
2001,MC28,1,MC,MC2001M28,6
2001,MC29,1,MC,MC2001M29,5
2001,MC30,1,MC,MC2001M30,5
2001,MC31,1,MC,MC2001M31,6
2001,MC32,1,MC,MC2001M32,4
2001,MC33,1,MC,MC2001M33,5
2001,MC34,1,MC,MC2001M34,5
2001,MC35,1,MC,MC2001M35,5
2001,MC37,1,MC,MC2001M37,6
2001,MC38,1,MC,MC2001M38,5
2001,MC39,1,MC,MC2001M39,5
2001,MC40,1,MC,MC2001M40,6
2001,MC43,1,MC,MC2001M43,6
2001,MC43,2,MC,MC2001M43,3
2001,MC44,1,MC,MC2001M44,5
2001,MC45,1,MC,MC2001M45,6
2001,MC46,1,MC,MC2001M46,5
2001,MC47,1,MC,MC2001M47,6
2001,MC48,1,MC,MC2001M48,4
2001,MC49,1,MC,MC2001M49,6
2001,MC50,1,MC,MC2001M50,5
2001,MC51,1,MC,MC2001M51,5
2001,MC52,1,MC,MC2001M52,5
2001,MC53,1,MC,MC2001M53,4
2001,MC54,1,MC,MC2001M54,5
2001,MC55,1,MC,MC2001M55,5
2001,MC56,1,MC,MC2001M56,5
2001,MC57,1,MC,MC2001M57,5
2001,MC58,1,MC,MC2001M58,5
2001,MC59,1,MC,MC2001M59,4
2001,MC60,2,MC,MC2001M60,5
2001,MC66,1,MC,MC2001M66,6
2001,MC68,1,MC,MC2001M68,3
2001,MC70,1,MC,MC2001M70,6
2001,MC72,1,MC,MC2001M72,1
2001,MC73,1,MC,MC2001M73,3
2001,MC75,1,MC,MC2001M75,3
2001,MC76,1,MC,MC2001M76,3
2002,MC01,1,MC,MC2002M01,4
2002,MC02,1,MC,MC2002M02,4
2002,MC03,1,MC,MC2002M03,4
2002,MC04,1,MC,MC2002M04,6
2002,MC06,1,MC,MC2002M06,5
2002,MC08,1,MC,MC2002M08,5
2002,MC09,1,MC,MC2002M09,6
2002,MC10,1,MC,MC2002M10,5
2002,MC11,1,MC,MC2002M11,5
2002,MC12,1,MC,MC2002M12,5
2002,MC13,1,MC,MC2002M13,4
2002,MC14,1,MC,MC2002M14,5
2002,MC15,1,MC,MC2002M15,6
2002,MC16,1,MC,MC2002M16,5
2002,MC17,1,MC,MC2002M17,5
2002,MC18,1,MC,MC2002M18,4
2002,MC19,1,MC,MC2002M19,5
2002,MC20,1,MC,MC2002M20,4
2002,MC21,1,MC,MC2002M21,6
2002,MC22,1,MC,MC2002M22,3
2002,MC23,1,MC,MC2002M23,5
2002,MC24,1,MC,MC2002M24,5
2002,MC25,1,MC,MC2002M25,5
2002,MC27,1,MC,MC2002M27,5
2002,MC28,1,MC,MC2002M28,5
2002,MC29,1,MC,MC2002M29,6
2002,MC30,1,MC,MC2002M30,5
2002,MC31B,1,MC,MC2002M31B,5
2002,MC34,1,MC,MC2002M34,5
2002,MC35,1,MC,MC2002M35,4
2002,MC36,1,MC,MC2002M36,5
2002,MC37,1,MC,MC2002M37,6
2002,MC38,1,MC,MC2002M38,5
2002,MC39,1,MC,MC2002M39,4
2002,MC41,1,MC,MC2002M41,5
2002,MC42,1,MC,MC2002M42,6
2002,MC43,1,MC,MC2002M43,5
2002,MC46,1,MC,MC2002M46,4
2002,MC47,1,MC,MC2002M47,4
2002,MC48,1,MC,MC2002M48,5
2002,MC49,1,MC,MC2002M49,5
2002,MC50,1,MC,MC2002M50,4
2002,MC51,1,MC,MC2002M51,4
2002,MC52,1,MC,MC2002M52,5
2002,MC53,1,MC,MC2002M53,5
2002,MC54,1,MC,MC2002M54,5
2002,MC55,1,MC,MC2002M55,6
2002,MC56,1,MC,MC2002M56,5
2002,MC57A,1,MC,MC2002M57A,5
2002,MC58,1,MC,MC2002M58,5
2002,MC59,1,MC,MC2002M59,4
2002,MC60,1,MC,MC2002M60,5
2003,MC02,2,MC,MC2003M02,4
2003,MC05,2,MC,MC2003M05,8
2003,MC06,1,MC,MC2003M06,6
2003,MC07,1,MC,MC2003M07,5
2003,MC09,1,MC,MC2003M09,7
2003,MC11,1,MC,MC2003M11,6
2003,MC12,1,MC,MC2003M12,5
2003,MC14,1,MC,MC2003M14,5
2003,MC15,1,MC,MC2003M15,5
2003,MC16,1,MC,MC2003M16,5
2003,MC17,1,MC,MC2003M17,6
2003,MC19,1,MC,MC2003M19,6
2003,MC20,1,MC,MC2003M20,6
2003,MC21,1,MC,MC2003M21,5
2003,MC22,1,MC,MC2003M22,5
2003,MC24,1,MC,MC2003M24,6
2003,MC25,1,MC,MC2003M25,5
2003,MC26,2,MC,MC2003M26,3
2003,MC27,2,MC,MC2003M27,5
2003,MC28,1,MC,MC2003M28,5
2003,MC30,1,MC,MC2003M30,5
2003,MC31,1,MC,MC2003M31,5
2003,MC33,1,MC,MC2003M33,6
2003,MC34,1,MC,MC2003M34,5
2003,MC36,1,MC,MC2003M36,6
2003,MC38,1,MC,MC2003M38,5
2003,MC39,1,MC,MC2003M39,5
2003,MC40A,1,MC,MC2003M40A,5
2003,MC41,1,MC,MC2003M41,6
2003,MC42,1,MC,MC2003M42,6
2003,MC44,1,MC,MC2003M44,6
2003,MC46,1,MC,MC2003M46,5
2003,MC47,1,MC,MC2003M47,5
2003,MC49,1,MC,MC2003M49,4
2003,MC50,1,MC,MC2003M50,4
2003,MC51,1,MC,MC2003M51,4
2003,MC53,1,MC,MC2003M53,4
2003,MC54,1,MC,MC2003M54,5
2003,MC55,1,MC,MC2003M55,5
2003,MC56,1,MC,MC2003M56,5
2003,MC58A,1,MC,MC2003M58A,5
2003,MC59,1,MC,MC2003M59,5
2003,MC72,1,MC,MC2003M72,5
2004,MC02,1,MC,MC2004M02,7
2004,MC03,1,MC,MC2004M03,5
2004,MC06,1,MC,MC2004M06,7
2004,MC07,1,MC,MC2004M07,5
2004,MC08,1,MC,MC2004M08,6
2004,MC09,1,MC,MC2004M09,5
2004,MC10,1,MC,MC2004M10,5
2004,MC11,1,MC,MC2004M11,6
2004,MC12,1,MC,MC2004M12,6
2004,MC13,1,MC,MC2004M13,5
2004,MC15,1,MC,MC2004M15,4
2004,MC17,1,MC,MC2004M17,5
2004,MC18,1,MC,MC2004M18,5
2004,MC19,1,MC,MC2004M19,5
2004,MC20,1,MC,MC2004M20,4
2004,MC22,2,MC,MC2004M22,4
2004,MC24,1,MC,MC2004M24,5
2004,MC25,1,MC,MC2004M25,4
2004,MC26,1,MC,MC2004M26,5
2004,MC27,1,MC,MC2004M27,6
2004,MC28,1,MC,MC2004M28,5
2004,MC30,1,MC,MC2004M30,5
2004,MC31,1,MC,MC2004M31,5
2004,MC32,1,MC,MC2004M32,6
2004,MC33,1,MC,MC2004M33,5
2004,MC34,1,MC,MC2004M34,4
2004,MC35,1,MC,MC2004M35,5
2004,MC36,1,MC,MC2004M36,6
2004,MC37,1,MC,MC2004M37,5
2004,MC39,1,MC,MC2004M39,6
2004,MC40,1,MC,MC2004M40,5
2004,MC41,1,MC,MC2004M41,6
2004,MC42,1,MC,MC2004M42,6
2004,MC43,1,MC,MC2004M43,5
2004,MC44,1,MC,MC2004M44,4
2004,MC45,1,MC,MC2004M45,6
2004,MC45,2,MC,MC2004M45,4
2004,MC46,1,MC,MC2004M46,5
2004,MC47,1,MC,MC2004M47,5
2004,MC48,1,MC,MC2004M48,5
2004,MC49,1,MC,MC2004M49,5
2004,MC51,1,MC,MC2004M51,5
2004,MC52,1,MC,MC2004M52,6
2004,MC53,1,MC,MC2004M53,5
2004,MC54,1,MC,MC2004M54,4
2004,MC56,1,MC,MC2004M56,6
2004,MC57,1,MC,MC2004M57,6
2004,MC59,1,MC,MC2004M59,6
2004,MC60,1,MC,MC2004M60,6
2004,MC61,1,MC,MC2004M61,5
2004,MC66,1,MC,MC2004M66,5
2004,MC68,1,MC,MC2004M68,5
2004,MC79,1,MC,MC2004M79,3
2005,MC01,1,MC,MC2005M01,4
2005,MC02,2,MC,MC2005M02,5
2005,MC03,2,MC,MC2005M03,6
2005,MC04,1,MC,MC2005M04,5
2005,MC05,2,MC,MC2005M05,5
2005,MC06,1,MC,MC2005M06,5
2005,MC06,2,MC,MC2005M06,3
2005,MC07,1,MC,MC2005M07,5
2005,MC08,1,MC,MC2005M08,5
2005,MC11,1,MC,MC2005M11,6
2005,MC12,1,MC,MC2005M12,5
2005,MC13,1,MC,MC2005M13,4
2005,MC14,2,MC,MC2005M14,5
2005,MC16,2,MC,MC2005M16,5
2005,MC17,1,MC,MC2005M17,5
2005,MC18,2,MC,MC2005M18,4
2005,MC20,1,MC,MC2005M20,5
2005,MC22,1,MC,MC2005M22,4
2005,MC23,1,MC,MC2005M23,6
2005,MC24,1,MC,MC2005M24,6
2005,MC25,1,MC,MC2005M25,6
2005,MC26,1,MC,MC2005M26,5
2005,MC27,1,MC,MC2005M27,5
2005,MC28,1,MC,MC2005M28,3
2005,MC29,1,MC,MC2005M29,5
2005,MC30,1,MC,MC2005M30,6
2005,MC31,1,MC,MC2005M31,5
2005,MC32,1,MC,MC2005M32,5
2005,MC33,1,MC,MC2005M33,6
2005,MC34,1,MC,MC2005M34,6
2005,MC35,1,MC,MC2005M35,5
2005,MC37,2,MC,MC2005M37,4
2005,MC38,1,MC,MC2005M38,6
2005,MC39,1,MC,MC2005M39,5
2005,MC40,1,MC,MC2005M40,5
2005,MC41,1,MC,MC2005M41,5
2005,MC42,1,MC,MC2005M42,6
2005,MC43,1,MC,MC2005M43,4
2005,MC44,1,MC,MC2005M44,6
2005,MC45,1,MC,MC2005M45,8
2005,MC46,1,MC,MC2005M46,5
2005,MC47,1,MC,MC2005M47,5
2005,MC48,1,MC,MC2005M48,5
2005,MC49,2,MC,MC2005M49,4
2005,MC50,2,MC,MC2005M50,6
2005,MC51,1,MC,MC2005M51,5
2005,MC52,1,MC,MC2005M52,4
2005,MC53,2,MC,MC2005M53,4
2005,MC54,2,MC,MC2005M54,5
2005,MC55,1,MC,MC2005M55,5
2005,MC56,2,MC,MC2005M56,5
2005,MC57,1,MC,MC2005M57,6
2005,MC58,1,MC,MC2005M58,6
2005,MC59,1,MC,MC2005M59,6
2005,MC60,1,MC,MC2005M60,5
2005,MC64,1,MC,MC2005M64,3
2005,MC66,1,MC,MC2005M66,6
2005,MC68,1,MC,MC2005M68,3
2005,MC69,1,MC,MC2005M69,4
2005,MC71,1,MC,MC2005M71,4
2005,MC73,1,MC,MC2005M73,6
2006,MC01,1,MC,MC2006M01,5
2006,MC02,2,MC,MC2006M02,3
2006,MC03,2,MC,MC2006M03,4
2006,MC04,2,MC,MC2006M04,1
2006,MC05,1,MC,MC2006M05,7
2006,MC07,1,MC,MC2006M07,5
2006,MC09,2,MC,MC2006M09,3
2006,MC10,2,MC,MC2006M10,5
2006,MC12,1,MC,MC2006M12,6
2006,MC13,1,MC,MC2006M13,5
2006,MC14,1,MC,MC2006M14,6
2006,MC15,2,MC,MC2006M15,5
2006,MC16,1,MC,MC2006M16,4
2006,MC17,2,MC,MC2006M17,5
2006,MC18,2,MC,MC2006M18,4
2006,MC20,1,MC,MC2006M20,6
2006,MC21,1,MC,MC2006M21,5
2006,MC22,1,MC,MC2006M22,6
2006,MC24,2,MC,MC2006M24,4
2006,MC25,1,MC,MC2006M25,5
2006,MC27,2,MC,MC2006M27,5
2006,MC28,1,MC,MC2006M28,4
2006,MC29,1,MC,MC2006M29,5
2006,MC30,1,MC,MC2006M30,6
2006,MC31,1,MC,MC2006M31,6
2006,MC32,1,MC,MC2006M32,6
2006,MC33,2,MC,MC2006M33,5
2006,MC34,1,MC,MC2006M34,6
2006,MC35,1,MC,MC2006M35,5
2006,MC36,1,MC,MC2006M36,5
2006,MC37,1,MC,MC2006M37,5
2006,MC38,2,MC,MC2006M38,5
2006,MC39,2,MC,MC2006M39,5
2006,MC40,1,MC,MC2006M40,5
2006,MC41,2,MC,MC2006M41,4
2006,MC42,2,MC,MC2006M42,5
2006,MC43,2,MC,MC2006M43,4
2006,MC44,1,MC,MC2006M44,5
2006,MC45,2,MC,MC2006M45,3
2006,MC46,1,MC,MC2006M46,5
2006,MC47,2,MC,MC2006M47,5
2006,MC48,1,MC,MC2006M48,6
2006,MC49,1,MC,MC2006M49,4
2006,MC50,2,MC,MC2006M50,5
2006,MC51,1,MC,MC2006M51,6
2006,MC52,1,MC,MC2006M52,4
2006,MC53,2,MC,MC2006M53,5
2006,MC54,1,MC,MC2006M54,7
2006,MC55,2,MC,MC2006M55,6
2006,MC56,1,MC,MC2006M56,5
2006,MC57,1,MC,MC2006M57,6
2006,MC58,1,MC,MC2006M58,4
2006,MC59,1,MC,MC2006M59,5
2006,MC60,1,MC,MC2006M60,5
2006,MC65,1,MC,MC2006M65,4
2006,MC68,1,MC,MC2006M68,4
2006,MC70,1,MC,MC2006M70,5
2006,MC74,1,MC,MC2006M74,4
2006,MC76,1,MC,MC2006M76,5
2006,MC77,1,MC,MC2006M77,3
2007,MC01,1,MC,MC2007M01,6
2007,MC02,2,MC,MC2007M02,4
2007,MC03,1,MC,MC2007M03,2
2007,MC04,1,MC,MC2007M04,5
2007,MC05,1,MC,MC2007M05,6
2007,MC06,1,MC,MC2007M06,5
2007,MC07,1,MC,MC2007M07,5
2007,MC08,1,MC,MC2007M08,6
2007,MC09,1,MC,MC2007M09,4
2007,MC10,1,MC,MC2007M10,5
2007,MC11,1,MC,MC2007M11,5
2007,MC12,1,MC,MC2007M12,6
2007,MC13,1,MC,MC2007M13,4
2007,MC14,1,MC,MC2007M14,6
2007,MC15,1,MC,MC2007M15,6
2007,MC17,1,MC,MC2007M17,5
2007,MC18,1,MC,MC2007M18,5
2007,MC20,1,MC,MC2007M20,5
2007,MC21,1,MC,MC2007M21,6
2007,MC22,1,MC,MC2007M22,6
2007,MC23,1,MC,MC2007M23,6
2007,MC24,1,MC,MC2007M24,6
2007,MC25,1,MC,MC2007M25,5
2007,MC26,1,MC,MC2007M26,6
2007,MC27,1,MC,MC2007M27,6
2007,MC28,1,MC,MC2007M28,5
2007,MC29,1,MC,MC2007M29,4
2007,MC30,1,MC,MC2007M30,4
2007,MC31,1,MC,MC2007M31,5
2007,MC32,1,MC,MC2007M32,4
2007,MC33,1,MC,MC2007M33,6
2007,MC34,1,MC,MC2007M34,6
2007,MC35,1,MC,MC2007M35,4
2007,MC37,1,MC,MC2007M37,5
2007,MC38,1,MC,MC2007M38,6
2007,MC39,1,MC,MC2007M39,5
2007,MC40,1,MC,MC2007M40,6
2007,MC43,1,MC,MC2007M43,6
2007,MC44,1,MC,MC2007M44,6
2007,MC45,1,MC,MC2007M45,6
2007,MC47,1,MC,MC2007M47,6
2007,MC48,1,MC,MC2007M48,6
2007,MC49A,1,MC,MC2007M49A,4
2007,MC50,1,MC,MC2007M50,7
2007,MC51,1,MC,MC2007M51,5
2007,MC52,1,MC,MC2007M52,2
2007,MC53,1,MC,MC2007M53,5
2007,MC54,1,MC,MC2007M54,6
2007,MC55,1,MC,MC2007M55,5
2007,MC56,1,MC,MC2007M56,5
2007,MC57,1,MC,MC2007M57,5
2007,MC59,1,MC,MC2007M59,5
2007,MC60,1,MC,MC2007M60,4
2007,MC63,1,MC,MC2007M63,5
2007,MC66,1,MC,MC2007M66,4
2007,MC67,1,MC,MC2007M67,5
2007,MC70,1,MC,MC2007M70,5
2007,MC71,1,MC,MC2007M71,4
2007,MC72,1,MC,MC2007M72,5
2007,MC77,1,MC,MC2007M77,5
2007,MC80,1,MC,MC2007M80,4
2008,MC02,1,MC,MC2008M02,2
2008,MC03,1,MC,MC2008M03,5
2008,MC04,1,MC,MC2008M04,4
2008,MC05,1,MC,MC2008M05,5
2008,MC06,1,MC,MC2008M06,4
2008,MC08,1,MC,MC2008M08,5
2008,MC09,1,MC,MC2008M09,5
2008,MC10,1,MC,MC2008M10,4
2008,MC12,1,MC,MC2008M12,5
2008,MC13,1,MC,MC2008M13,5
2008,MC14,2,MC,MC2008M14,5
2008,MC15,1,MC,MC2008M15,6
2008,MC17,1,MC,MC2008M17,6
2008,MC18,1,MC,MC2008M18,6
2008,MC19,1,MC,MC2008M19,6
2008,MC20,2,MC,MC2008M20,5
2008,MC21,1,MC,MC2008M21,6
2008,MC22,1,MC,MC2008M22,6
2008,MC23,2,MC,MC2008M23,4
2008,MC24,1,MC,MC2008M24,5
2008,MC25,2,MC,MC2008M25,4
2008,MC26,1,MC,MC2008M26,4
2008,MC27,1,MC,MC2008M27,5
2008,MC28,1,MC,MC2008M28,5
2008,MC29,1,MC,MC2008M29,5
2008,MC30,1,MC,MC2008M30,6
2008,MC31,1,MC,MC2008M31,6
2008,MC32,1,MC,MC2008M32,6
2008,MC33,1,MC,MC2008M33,5
2008,MC34,1,MC,MC2008M34,5
2008,MC36,1,MC,MC2008M36,6
2008,MC37,2,MC,MC2008M37,5
2008,MC38,1,MC,MC2008M38,5
2008,MC39,1,MC,MC2008M39,6
2008,MC42,1,MC,MC2008M42,5
2008,MC43,1,MC,MC2008M43,5
2008,MC44,1,MC,MC2008M44,4
2008,MC45,1,MC,MC2008M45,6
2008,MC46,1,MC,MC2008M46,5
2008,MC47,1,MC,MC2008M47,6
2008,MC48,1,MC,MC2008M48,5
2008,MC49,2,MC,MC2008M49,6
2008,MC50,1,MC,MC2008M50,6
2008,MC52,1,MC,MC2008M52,5
2008,MC53,1,MC,MC2008M53,6
2008,MC54,1,MC,MC2008M54,6
2008,MC55,1,MC,MC2008M55,4
2008,MC56,1,MC,MC2008M56,5
2008,MC57,1,MC,MC2008M57,5
2008,MC58A,1,MC,MC2008M58A,2
2008,MC59,1,MC,MC2008M59,5
2008,MC62,1,MC,MC2008M62,5
2008,MC63,1,MC,MC2008M63,4
2008,MC64,2,MC,MC2008M64,5
2008,MC65,1,MC,MC2008M65,4
2008,MC66,1,MC,MC2008M66,5
2008,MC67,1,MC,MC2008M67,4
2008,MC68,1,MC,MC2008M68,5
2008,MC70,1,MC,MC2008M70,6
2008,MC71,1,MC,MC2008M71,6
2008,MC72,2,MC,MC2008M72,6
2008,MC73,1,MC,MC2008M73,4
2008,MC74,1,MC,MC2008M74,4
2008,MC75,1,MC,MC2008M75,3
2008,MC76,1,MC,MC2008M76,5
2008,MC77,1,MC,MC2008M77,6
2008,MC79,1,MC,MC2008M79,4
2008,MC80,1,MC,MC2008M80,4
2009,MC01,1,MC,MC2009M01,5
2009,MC02,1,MC,MC2009M02,4
2009,MC03,1,MC,MC2009M03,6
2009,MC04,1,MC,MC2009M04,6
2009,MC05,1,MC,MC2009M05,6
2009,MC06,1,MC,MC2009M06,5
2009,MC07,1,MC,MC2009M07,5
2009,MC08,1,MC,MC2009M08,3
2009,MC09,1,MC,MC2009M09,5
2009,MC11,1,MC,MC2009M11,5
2009,MC12,1,MC,MC2009M12,7
2009,MC13,1,MC,MC2009M13,5
2009,MC14,1,MC,MC2009M14,3
2009,MC16,1,MC,MC2009M16,6
2009,MC17,1,MC,MC2009M17,6
2009,MC18,1,MC,MC2009M18,5
2009,MC19,1,MC,MC2009M19,5
2009,MC20,1,MC,MC2009M20,5
2009,MC21,1,MC,MC2009M21,5
2009,MC22,1,MC,MC2009M22,5
2009,MC23,1,MC,MC2009M23,5
2009,MC24,1,MC,MC2009M24,6
2009,MC25,1,MC,MC2009M25,5
2009,MC26,1,MC,MC2009M26,5
2009,MC27,1,MC,MC2009M27,5
2009,MC28,1,MC,MC2009M28,5
2009,MC30,1,MC,MC2009M30,5
2009,MC31,1,MC,MC2009M31,5
2009,MC32,1,MC,MC2009M32,5
2009,MC33,1,MC,MC2009M33,4
2009,MC34,1,MC,MC2009M34,5
2009,MC35,1,MC,MC2009M35,5
2009,MC36,1,MC,MC2009M36,5
2009,MC37,1,MC,MC2009M37,4
2009,MC38,1,MC,MC2009M38,6
2009,MC39,1,MC,MC2009M39,3
2009,MC40,1,MC,MC2009M40,4
2009,MC41,1,MC,MC2009M41,6
2009,MC42,1,MC,MC2009M42,5
2009,MC43,1,MC,MC2009M43,5
2009,MC45,1,MC,MC2009M45,5
2009,MC46,1,MC,MC2009M46,6
2009,MC47,1,MC,MC2009M47,5
2009,MC49,1,MC,MC2009M49,7
2009,MC51,1,MC,MC2009M51,5
2009,MC52,1,MC,MC2009M52,6
2009,MC53,1,MC,MC2009M53,5
2009,MC54,1,MC,MC2009M54,4
2009,MC58,1,MC,MC2009M58,5
2009,MC60,1,MC,MC2009M60,4
2009,MC62,1,MC,MC2009M62,4
2009,MC63,1,MC,MC2009M63,5
2009,MC65,1,MC,MC2009M65,6
2009,MC66,1,MC,MC2009M66,5
2009,MC67,1,MC,MC2009M67,5
2009,MC68,1,MC,MC2009M68,4
2009,MC69,1,MC,MC2009M69,6
2009,MC71,1,MC,MC2009M71,6
2009,MC72,1,MC,MC2009M72,5
2009,MC73,1,MC,MC2009M73,5
2009,MC74,1,MC,MC2009M74,4
2009,MC75,1,MC,MC2009M75,0
2009,MC77,1,MC,MC2009M77,4
2009,MC78,1,MC,MC2009M78,4
2009,MC79,1,MC,MC2009M79,5
2009,MC80,1,MC,MC2009M80,6
2010,MC02,1,MC,MC2010M02,6
2010,MC03,1,MC,MC2010M03,5
2010,MC04,1,MC,MC2010M04,5
2010,MC05,1,MC,MC2010M05,5
2010,MC06,1,MC,MC2010M06,4
2010,MC08,1,MC,MC2010M08,5
2010,MC11,1,MC,MC2010M11,5
2010,MC12,1,MC,MC2010M12,5
2010,MC13,1,MC,MC2010M13,6
2010,MC16,1,MC,MC2010M16,5
2010,MC18,1,MC,MC2010M18,6
2010,MC19,1,MC,MC2010M19,5
2010,MC21,1,MC,MC2010M21,5
2010,MC27,1,MC,MC2010M27,5
2010,MC29,1,MC,MC2010M29,4
2010,MC30,1,MC,MC2010M30,3
2010,MC31,1,MC,MC2010M31,4
2010,MC32,1,MC,MC2010M32,5
2010,MC33,1,MC,MC2010M33,4
2010,MC34,1,MC,MC2010M34,4
2010,MC35,1,MC,MC2010M35,6
2010,MC36,1,MC,MC2010M36,5
2010,MC37,1,MC,MC2010M37,4
2010,MC38,1,MC,MC2010M38,6
2010,MC39,1,MC,MC2010M39,6
2010,MC40,1,MC,MC2010M40,6
2010,MC43,1,MC,MC2010M43,6
2010,MC45,1,MC,MC2010M45,5
2010,MC46,1,MC,MC2010M46,5
2010,MC49,1,MC,MC2010M49,4
2010,MC50,1,MC,MC2010M50,5
2010,MC51,1,MC,MC2010M51,6
2010,MC52,1,MC,MC2010M52,5
2010,MC53,1,MC,MC2010M53,3
2010,MC54,1,MC,MC2010M54,6
2010,MC55,1,MC,MC2010M55,4
2010,MC57,2,MC,MC2010M57,6
2010,MC59,1,MC,MC2010M59,4
2010,MC62,1,MC,MC2010M62,5
2010,MC65,1,MC,MC2010M65,5
2010,MC66,1,MC,MC2010M66,6
2010,MC68,1,MC,MC2010M68,4
2010,MC69,1,MC,MC2010M69,4
2010,MC70,1,MC,MC2010M70,6
2010,MC73,1,MC,MC2010M73,3
2010,MC74,1,MC,MC2010M74,5
2010,MC75,1,MC,MC2010M75,5
2010,MC78,1,MC,MC2010M78,5
2010,MC80,1,MC,MC2010M80,5
2011,MC02,1,MC,MC2011M02,6
2011,MC03,1,MC,MC2011M03,6
2011,MC04,1,MC,MC2011M04,5
2011,MC05,1,MC,MC2011M05,5
2011,MC06,1,MC,MC2011M06,4
2011,MC11,1,MC,MC2011M11,6
2011,MC12,1,MC,MC2011M12,5
2011,MC13,1,MC,MC2011M13,5
2011,MC14,1,MC,MC2011M14,6
2011,MC15,1,MC,MC2011M15,6
2011,MC16,1,MC,MC2011M16,6
2011,MC17,1,MC,MC2011M17,7
2011,MC18,1,MC,MC2011M18,7
2011,MC19,2,MC,MC2011M19,6
2011,MC20,1,MC,MC2011M20,5
2011,MC21,1,MC,MC2011M21,6
2011,MC22,1,MC,MC2011M22,4
2011,MC23,1,MC,MC2011M23,5
2011,MC24,1,MC,MC2011M24,5
2011,MC25,1,MC,MC2011M25,5
2011,MC26,1,MC,MC2011M26,5
2011,MC27,1,MC,MC2011M27,3
2011,MC28,1,MC,MC2011M28,6
2011,MC29,1,MC,MC2011M29,5
2011,MC31,1,MC,MC2011M31,5
2011,MC32,1,MC,MC2011M32,7
2011,MC34,1,MC,MC2011M34,5
2011,MC35,1,MC,MC2011M35,7
2011,MC36,1,MC,MC2011M36,4
2011,MC37,1,MC,MC2011M37,4
2011,MC38,1,MC,MC2011M38,6
2011,MC40,1,MC,MC2011M40,5
2011,MC44,1,MC,MC2011M44,5
2011,MC45,1,MC,MC2011M45,6
2011,MC46,1,MC,MC2011M46,5
2011,MC47,1,MC,MC2011M47,7
2011,MC48,1,MC,MC2011M48,5
2011,MC50,1,MC,MC2011M50,5
2011,MC51,2,MC,MC2011M51,3
2011,MC52,1,MC,MC2011M52,7
2011,MC53,1,MC,MC2011M53,4
2011,MC54,1,MC,MC2011M54,5
2011,MC56,1,MC,MC2011M56,5
2011,MC57,1,MC,MC2011M57,6
2011,MC58,1,MC,MC2011M58,6
2011,MC59,1,MC,MC2011M59,6
2011,MC62,1,MC,MC2011M62,4
2011,MC63,1,MC,MC2011M63,4
2011,MC64,1,MC,MC2011M64,5
2011,MC65,1,MC,MC2011M65,5
2011,MC67,2,MC,MC2011M67,4
2011,MC68,1,MC,MC2011M68,4
2011,MC69,1,MC,MC2011M69,5
2011,MC70,1,MC,MC2011M70,6
2011,MC72,1,MC,MC2011M72,6
2011,MC74,1,MC,MC2011M74,3
2011,MC75,1,MC,MC2011M75,4
2011,MC76,1,MC,MC2011M76,5
2011,MC77,1,MC,MC2011M77,4
2011,MC78,1,MC,MC2011M78,5
2011,MC79,1,MC,MC2011M79,5
2011,MC80,1,MC,MC2011M80,6
2012,MC01,1,MC,MC2012M01,5
2012,MC01,2,MC,MC2012M01,2
2012,MC02,1,MC,MC2012M02,6
2012,MC03,1,MC,MC2012M03,6
2012,MC05,1,MC,MC2012M05,5
2012,MC06,1,MC,MC2012M06,7
2012,MC07,1,MC,MC2012M07,4
2012,MC08,1,MC,MC2012M08,1
2012,MC09,1,MC,MC2012M09,4
2012,MC10,1,MC,MC2012M10,6
2012,MC11,1,MC,MC2012M11,5
2012,MC13,2,MC,MC2012M13,4
2012,MC14,1,MC,MC2012M14,2
2012,MC15,1,MC,MC2012M15,6
2012,MC16,1,MC,MC2012M16,6
2012,MC18,1,MC,MC2012M18,5
2012,MC19,1,MC,MC2012M19,6
2012,MC20,1,MC,MC2012M20,4
2012,MC22,1,MC,MC2012M22,5
2012,MC23,1,MC,MC2012M23,6
2012,MC24,1,MC,MC2012M24,6
2012,MC25,1,MC,MC2012M25,5
2012,MC26,1,MC,MC2012M26,6
2012,MC27,1,MC,MC2012M27,4
2012,MC28,1,MC,MC2012M28,4
