nest_box,band_number,year,clutch_number,day_1_weight,day_12_weight,site,nest_code
PT08G,1881.06478,2006,1,1.45,22.5,PT,PT2006P08G
PT08J,1881.06418,2006,1,1.4,22.4,PT,PT2006P08J
PT08J,1881.06415,2006,1,1.27,20.8,PT,PT2006P08J
PT08J,1881.06417,2006,1,1.55,23.6,PT,PT2006P08J
PT08J,1881.06416,2006,1,1.5,25.7,PT,PT2006P08J
PT08K,1881.06219,2006,1,1.34,23.6,PT,PT2006P08K
PT08K,1881.06217,2006,1,1.47,21.2,PT,PT2006P08K
PT08K,1881.06218,2006,1,1.41,24.1,PT,PT2006P08K
PT09F,1881.06411,2006,1,1.24,23.1,PT,PT2006P09F
PT09F,1881.06412,2006,1,1,21.8,PT,PT2006P09F
PT09F,1881.06413,2006,1,1.6,23.2,PT,PT2006P09F
PT09F,1881.06414,2006,1,1.49,24.7,PT,PT2006P09F
PT09G,1881.06588,2006,1,1.52,NA,PT,PT2006P09G
PT09G,1881.06586,2006,1,1.6,NA,PT,PT2006P09G
PT09G,1881.06587,2006,1,1.59,NA,PT,PT2006P09G
PT09H,1881.06530,2006,1,1.59,24.2,PT,PT2006P09H
PT09H,1881.06531,2006,1,1.4,22.8,PT,PT2006P09H
PT09H,1881.06535,2006,1,1.64,26.6,PT,PT2006P09H
PT09H,1881.06534,2006,1,1.53,23.3,PT,PT2006P09H
PT09H,1881.06532,2006,1,2,25.5,PT,PT2006P09H
PT09H,1881.06533,2006,1,1.85,23.8,PT,PT2006P09H
PT09J,1881.06451,2006,1,1.7,23.9,PT,PT2006P09J
PT09J,1881.06447,2006,1,1.48,22.2,PT,PT2006P09J
PT09J,1881.06448,2006,1,1.46,23.9,PT,PT2006P09J
PT09J,1881.06449,2006,1,1.64,24.5,PT,PT2006P09J
PT09J,1881.06450,2006,1,1.73,22.7,PT,PT2006P09J
PT09K,NA,2006,1,1.63,NA,PT,PT2006P09K
PT09K,NA,2006,1,1.57,NA,PT,PT2006P09K
PT09K,1881.06516,2006,1,1.46,22.3,PT,PT2006P09K
PT09K,1881.06515,2006,1,1.8,21.3,PT,PT2006P09K
PT09K,1881.06517,2006,1,1.75,22.3,PT,PT2006P09K
PT10G,1881.06278,2006,1,1.1,24.7,PT,PT2006P10G
PT10G,1881.06279,2006,1,1.19,25,PT,PT2006P10G
PT10G,1881.06280,2006,1,1.38,21.7,PT,PT2006P10G
PT10G,1881.06282,2006,1,0.94,23,PT,PT2006P10G
PT10G,1881.06281,2006,1,1.44,21.9,PT,PT2006P10G
PT10H,1881.06423,2006,1,1.7,22.1,PT,PT2006P10H
PT10H,1881.06421,2006,1,1.4,22.5,PT,PT2006P10H
PT10H,1881.06422,2006,1,1.53,23.2,PT,PT2006P10H
PT10H,1881.06419,2006,1,1.4,21.9,PT,PT2006P10H
PT10H,1881.06420,2006,1,1.75,21.8,PT,PT2006P10H
PT10I,1881.06288,2006,1,1.37,23.1,PT,PT2006P10I
PT10I,1881.06289,2006,1,1.23,23.1,PT,PT2006P10I
PT10J,1881.06233,2006,1,1.18,23.5,PT,PT2006P10J
PT10J,1881.06237,2006,1,1.18,21.8,PT,PT2006P10J
PT10J,1881.06235,2006,1,1.4,23.1,PT,PT2006P10J
PT10J,1881.06234,2006,1,1.26,23.6,PT,PT2006P10J
PT10J,1881.06236,2006,1,1.3,23.4,PT,PT2006P10J
PT10J,1881.06238,2006,1,1.43,25.3,PT,PT2006P10J
PT10K,1881.06486,2006,1,1.74,21.8,PT,PT2006P10K
PT10K,1881.06488,2006,1,1.43,22.7,PT,PT2006P10K
PT10K,1881.06487,2006,1,1.9,23.3,PT,PT2006P10K
PT10K,1881.06490,2006,1,1.87,22,PT,PT2006P10K
PT10K,1881.06489,2006,1,1.66,22.3,PT,PT2006P10K
PT11G,1881.06277,2006,1,1.4,20,PT,PT2006P11G
PT11G,1881.06275,2006,1,1.8,20.5,PT,PT2006P11G
PT11G,1881.06274,2006,1,1.85,22.1,PT,PT2006P11G
PT11G,1881.06276,2006,1,1.6,21,PT,PT2006P11G
PT11G,1881.06273,2006,1,1.41,20.3,PT,PT2006P11G
PT11H,1881.06556,2006,1,1.44,22.4,PT,PT2006P11H
PT11H,NA,2006,1,1.46,NA,PT,PT2006P11H
PT11H,NA,2006,1,NA,NA,PT,PT2006P11H
PT11H,1881.06561,2006,1,1.3,22.3,PT,PT2006P11H
PT11H,1881.06558,2006,1,1.46,22.4,PT,PT2006P11H
PT11H,1881.06557,2006,1,1.48,23.9,PT,PT2006P11H
PT11H,1881.06560,2006,1,1.7,22.5,PT,PT2006P11H
PT11H,1881.06559,2006,1,1.93,20.8,PT,PT2006P11H
PT11I,NA,2006,1,1.02,NA,PT,PT2006P11I
PT11I,NA,2006,1,2.39,NA,PT,PT2006P11I
PT11I,1881.06593,2006,1,1.73,25,PT,PT2006P11I
PT11I,1881.06591,2006,1,2.05,23,PT,PT2006P11I
PT11I,1881.06594,2006,1,1.64,24,PT,PT2006P11I
PT11I,1881.06590,2006,1,2.16,22.9,PT,PT2006P11I
PT11I,1881.06592,2006,1,2.23,24.6,PT,PT2006P11I
PT11I,NA,2006,1,1.06,NA,PT,PT2006P11I
PT11J,1881.06452,2006,1,1.4,22.7,PT,PT2006P11J
PT11J,1881.06454,2006,1,1.35,23.9,PT,PT2006P11J
PT11J,1881.06453,2006,1,1.49,25.7,PT,PT2006P11J
PT11J,1881.06457,2006,1,1.6,21.8,PT,PT2006P11J
PT11J,1881.06456,2006,1,1.43,23.2,PT,PT2006P11J
PT11J,1881.06455,2006,1,1.9,22.7,PT,PT2006P11J
PT11K,1881.06220,2006,1,1.77,25.1,PT,PT2006P11K
PT11K,1881.06222,2006,1,1.57,25.8,PT,PT2006P11K
PT11K,1881.06221,2006,1,1.71,26.9,PT,PT2006P11K
PT11K,1881.06223,2006,1,1.65,24.7,PT,PT2006P11K
PT11K,1881.06224,2006,1,1.41,22.9,PT,PT2006P11K
PT12G,1881.06266,2006,1,1.57,23.4,PT,PT2006P12G
PT12G,1881.06261,2006,1,1.53,22.5,PT,PT2006P12G
PT12G,1881.06265,2006,1,1.65,22.9,PT,PT2006P12G
PT12G,1881.06263,2006,1,1.72,24.2,PT,PT2006P12G
PT12G,1881.06262,2006,1,1.6,22.9,PT,PT2006P12G
PT12G,1881.06264,2006,1,1.6,24.1,PT,PT2006P12G
PT12H,1881.06518,2006,1,1.2,22.8,PT,PT2006P12H
PT12H,1881.06519,2006,1,1.44,23.2,PT,PT2006P12H
PT12H,1881.06522,2006,1,1.7,24.4,PT,PT2006P12H
PT12H,1881.06520,2006,1,2.3,21.6,PT,PT2006P12H
PT12H,1881.06521,2006,1,2.03,26.2,PT,PT2006P12H
PT12H,1881.06523,2006,1,2.07,22.8,PT,PT2006P12H
